Reference molID, Reference formula, Test molID, Test formula, Perpendicular Distance, Planar Angle (Deg), Relative X-angle (Deg), Relative Y-angle (Deg), Relative Z-angle (Deg), Reference X-center, Reference Y-center, Reference Z-center, Test X-center, Test Y-center, Test Z-center
0.1, x-dummy-plane, 126, C4-O1, 8.59, 96.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 8.59, 11.57, -11.97
0.1, x-dummy-plane, 2, C4-O1, -8.64, 24.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.64, -14.01, 6.97
0.1, x-dummy-plane, 43, C4-O1, -8.69, 114.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.69, -9.69, 5.20
0.1, x-dummy-plane, 101, C4-O1, 8.69, 116.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 8.69, -6.05, -16.50
0.1, x-dummy-plane, 114, C4-O1, 8.72, 43.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 8.72, 5.07, -11.40
0.1, x-dummy-plane, 390, C4-O1, 8.78, 117.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 8.78, 2.22, -5.40
0.1, x-dummy-plane, 27, C4-O1, -8.81, 119.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.81, 5.03, -12.05
0.1, x-dummy-plane, 256, C4-O1, -8.85, 81.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.85, 4.28, 2.66
0.1, x-dummy-plane, 254, C6, -8.89, 126.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.89, 4.40, 1.98
0.1, x-dummy-plane, 239, C4-O1, 8.94, 65.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 8.94, 9.28, 2.03
0.1, x-dummy-plane, 328, C4-O1, -8.95, 34.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.95, -0.91, 13.40
0.1, x-dummy-plane, 283, C4-O1, -8.97, 71.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.97, 17.30, -5.09
0.1, x-dummy-plane, 347, C4-O1, -9.07, 41.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.07, 2.26, -7.80
0.1, x-dummy-plane, 201, C4-O1, -9.10, 149.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.10, -4.89, 4.03
0.1, x-dummy-plane, 52, C6, -9.10, 172.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.10, -16.15, -9.28
0.1, x-dummy-plane, 333, C4-O1, -9.14, 26.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.14, -8.52, 13.72
0.1, x-dummy-plane, 170, C4-O1, 9.17, 170.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 9.17, -13.80, -14.55
0.1, x-dummy-plane, 156, C4-O1, 9.17, 87.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 9.17, -14.61, 1.70
0.1, x-dummy-plane, 169, C4-O1, 9.20, 136.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 9.20, -15.24, -10.19
0.1, x-dummy-plane, 403, C4-O1, -9.31, 64.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.31, 4.23, 17.54
0.1, x-dummy-plane, 57, C4-O1, -9.40, 44.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.40, -15.67, -4.32
0.1, x-dummy-plane, 55, C4-O1, -9.41, 33.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.41, -14.12, -8.67
0.1, x-dummy-plane, 25, C4-O1, -9.47, 89.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.47, 0.61, -12.89
0.1, x-dummy-plane, 255, C4-O1, -9.48, 153.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.48, 4.65, 2.02
0.1, x-dummy-plane, 335, C4-O1, -9.51, 164.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.51, -13.12, 13.25
0.1, x-dummy-plane, 53, C4-O1, -9.52, 55.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.52, -16.57, -9.54
0.1, x-dummy-plane, 330, C6, -9.53, 38.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.53, -8.22, 11.59
0.1, x-dummy-plane, 54, C4-O1, -9.58, 49.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.58, -15.66, -9.28
0.1, x-dummy-plane, 311, C4-O1, 9.58, 36.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 9.58, 4.79, 12.29
0.1, x-dummy-plane, 127, C4-O1, 9.60, 88.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 9.60, 7.64, -14.23
0.1, x-dummy-plane, 276, C4-O1, -9.66, 96.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.66, -4.94, 18.82
0.1, x-dummy-plane, 210, C4-O1, -9.69, 39.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.69, 16.20, -13.39
0.1, x-dummy-plane, 332, C4-O1, -9.80, 105.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.80, -8.09, 12.22
0.1, x-dummy-plane, 202, C4-O1, -9.87, 122.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.87, -9.75, -18.08
0.1, x-dummy-plane, 331, C4-O1, -10.03, 45.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -10.03, -7.98, 11.28
0.1, x-dummy-plane, 296, C4-O1, 10.08, 14.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.08, -11.27, 15.83
0.1, x-dummy-plane, 71, C4-O1, -10.32, 158.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -10.32, 18.50, 3.99
0.1, x-dummy-plane, 349, C4-O1, -10.33, 75.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -10.33, 10.98, 19.33
0.1, x-dummy-plane, 284, C6, 10.38, 29.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.38, -5.77, 9.84
0.1, x-dummy-plane, 293, C4-O1, 10.41, 42.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.41, -15.16, 11.87
0.1, x-dummy-plane, 289, C4-O1, 10.45, 69.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.45, -10.30, 7.88
0.1, x-dummy-plane, 13, C4-O1, -10.48, 113.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -10.48, -1.92, -16.75
0.1, x-dummy-plane, 285, C4-O1, 10.57, 78.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.57, -5.75, 10.46
0.1, x-dummy-plane, 3, C4-O1, -10.71, 129.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -10.71, -4.87, -1.12
0.1, x-dummy-plane, 294, C4-O1, 10.73, 106.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.73, -15.35, 12.77
0.1, x-dummy-plane, 24, C6, -10.79, 159.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -10.79, 0.83, -11.50
0.1, x-dummy-plane, 204, C4-O1, -10.79, 34.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -10.79, 13.92, 12.20
0.1, x-dummy-plane, 291, C4-O1, 10.81, 60.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.81, -8.59, 13.14
0.1, x-dummy-plane, 292, C6, 10.89, 35.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.89, -14.94, 12.24
0.1, x-dummy-plane, 336, C4-O1, -10.95, 135.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -10.95, -4.13, 10.22
0.1, x-dummy-plane, 108, C4-O1, 10.98, 37.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.98, -5.69, -12.13
0.1, x-dummy-plane, 286, C4-O1, 11.03, 153.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.03, -5.79, 9.59
0.1, x-dummy-plane, 226, C4-O1, 11.07, 145.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.07, 15.15, 2.98
0.1, x-dummy-plane, 288, C4-O1, 11.10, 62.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.10, -1.44, 7.16
0.1, x-dummy-plane, 386, C4-O1, 11.12, 91.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.12, -1.61, -15.49
0.1, x-dummy-plane, 99, C4-O1, -11.26, 78.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -11.26, 9.22, -9.95
0.1, x-dummy-plane, 295, C4-O1, 11.32, 35.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.32, -15.47, 14.26
0.1, x-dummy-plane, 209, C4-O1, -11.48, 55.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -11.48, 7.35, -15.56
0.1, x-dummy-plane, 287, C4-O1, 11.60, 60.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.60, -5.90, 8.07
0.1, x-dummy-plane, 221, C4-O1, 11.66, 40.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.66, 12.78, 6.41
0.1, x-dummy-plane, 225, C4-O1, 11.69, 13.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.69, 10.55, 11.48
0.1, x-dummy-plane, 12, C4-O1, -11.73, 127.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -11.73, -2.48, -15.78
0.1, x-dummy-plane, 155, C4-O1, 11.73, 92.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.73, -10.92, 0.66
0.1, x-dummy-plane, 26, C4-O1, -11.77, 82.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -11.77, 2.57, -16.18
0.1, x-dummy-plane, 133, C4-O1, -11.78, 74.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -11.78, 9.25, 0.32
0.1, x-dummy-plane, 135, C4-O1, -11.93, 68.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -11.93, -15.53, 3.55
0.1, x-dummy-plane, 222, C4-O1, 11.98, 102.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.98, 13.27, 7.22
0.1, x-dummy-plane, 384, C4-O1, 12.03, 84.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.03, -4.37, -18.91
0.1, x-dummy-plane, 31, C4-O1, -12.19, 156.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -12.19, -5.02, -5.70
0.1, x-dummy-plane, 220, C6, 12.19, 38.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.19, 12.75, 6.85
0.1, x-dummy-plane, 10, C6, -12.20, 90.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -12.20, -2.94, -15.93
0.1, x-dummy-plane, 203, C4-O1, -12.33, 42.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -12.33, 9.75, 11.04
0.1, x-dummy-plane, 279, C4-O1, 12.48, 69.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.48, 4.97, 16.66
0.1, x-dummy-plane, 348, C4-O1, -12.50, 45.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -12.50, 7.18, 18.27
0.1, x-dummy-plane, 353, C4-O1, -12.52, 45.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -12.52, 6.33, 5.95
0.1, x-dummy-plane, 11, C4-O1, -12.55, 130.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -12.55, -2.83, -15.38
0.1, x-dummy-plane, 375, C4-O1, -12.58, 114.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -12.58, 14.42, 15.95
0.1, x-dummy-plane, 4, C4-O1, -12.61, 123.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -12.61, -0.78, -1.86
0.1, x-dummy-plane, 290, C4-O1, 12.67, 147.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.67, -2.98, 12.72
0.1, x-dummy-plane, 223, C4-O1, 12.70, 26.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.70, 13.95, 8.62
0.1, x-dummy-plane, 154, C4-O1, 12.73, 50.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.73, -11.80, -0.29
0.1, x-dummy-plane, 373, C5-O1, -12.85, 101.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -12.85, 14.53, 16.00
0.1, x-dummy-plane, 16, C4-O1, -12.94, 49.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -12.94, -4.31, -11.78
0.1, x-dummy-plane, 32, C4-O1, -12.98, 150.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -12.98, -12.06, -10.80
0.1, x-dummy-plane, 371, C4-O1, -13.00, 40.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.00, -18.56, 12.77
0.1, x-dummy-plane, 261, C4-O1, -13.13, 120.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.13, 3.21, 1.53
0.1, x-dummy-plane, 369, C4-O1, 13.16, 120.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.16, 15.22, 15.26
0.1, x-dummy-plane, 152, C6, 13.22, 74.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.22, -12.23, -0.12
0.1, x-dummy-plane, 378, C4-O1, -13.23, 83.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.23, 10.87, 15.48
0.1, x-dummy-plane, 301, C4-O1, 13.24, 25.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.24, 1.95, 9.43
0.1, x-dummy-plane, 153, C4-O1, 13.34, 107.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.34, -12.38, -0.75
0.1, x-dummy-plane, 92, C4-O1, 13.35, 114.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.35, 5.39, -9.38
0.1, x-dummy-plane, 281, C4-O1, -13.38, 59.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.38, -12.56, 0.80
0.1, x-dummy-plane, 8, C4-O1, 13.40, 126.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.40, -4.16, -8.76
0.1, x-dummy-plane, 370, C6, -13.49, 157.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.49, -19.05, 14.78
0.1, x-dummy-plane, 275, C4-O1, -13.49, 105.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.49, -6.98, -17.51
0.1, x-dummy-plane, 346, C4-O1, -13.52, 132.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.52, -4.48, 13.08
0.1, x-dummy-plane, 98, C4-O1, -13.60, 72.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.60, 5.41, -8.87
0.1, x-dummy-plane, 34, C4-O1, 13.60, 85.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.60, -16.51, -11.21
0.1, x-dummy-plane, 383, C4-O1, 13.61, 48.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.61, 16.54, -3.00
0.1, x-dummy-plane, 140, C4-O1, 13.64, 111.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.64, -9.09, 4.54
0.1, x-dummy-plane, 164, C4-O1, -13.78, 124.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.78, -10.67, 6.41
0.1, x-dummy-plane, 372, C4-O1, -13.80, 32.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.80, -14.17, 13.41
0.1, x-dummy-plane, 137, C4-O1, -13.89, 101.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.89, -15.89, 7.55
0.1, x-dummy-plane, 30, C4-O1, -13.93, 166.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.93, -8.74, -7.63
0.1, x-dummy-plane, 309, C4-O1, 14.06, 48.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.06, -11.80, -16.38
0.1, x-dummy-plane, 1, C4-O1, -14.08, 135.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.08, -15.12, -5.66
0.1, x-dummy-plane, 234, C4-O1, 14.11, 87.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.11, 8.32, 7.37
0.1, x-dummy-plane, 159, C4-O1, -14.18, 83.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.18, -3.30, 1.71
0.1, x-dummy-plane, 227, C6, -14.21, 106.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.21, 15.95, -0.56
0.1, x-dummy-plane, 149, C4-O1, -14.23, 101.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.23, -9.15, -1.40
0.1, x-dummy-plane, 83, C4-O1, 14.29, 63.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.29, 15.13, -12.19
0.1, x-dummy-plane, 385, C4-O1, 14.37, 61.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.37, -6.68, 15.95
0.1, x-dummy-plane, 102, C4-O1, 14.41, 39.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.41, 3.20, 0.40
0.1, x-dummy-plane, 364, C4-O1, 14.42, 51.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.42, 12.39, 18.04
0.1, x-dummy-plane, 205, C4-O1, -14.45, 39.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.45, 5.81, 11.01
0.1, x-dummy-plane, 365, C4-O1, 14.52, 66.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.52, 12.76, 18.90
0.1, x-dummy-plane, 22, C4-O1, 14.60, 64.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.60, -9.00, -11.68
0.1, x-dummy-plane, 207, C4-O1, 14.62, 104.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.62, -16.81, 8.21
0.1, x-dummy-plane, 75, C4-O1, -14.63, 118.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.63, 15.68, -7.41
0.1, x-dummy-plane, 97, C6, -14.64, 56.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.64, 6.47, -7.27
0.1, x-dummy-plane, 297, C4-O1, 14.64, 45.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.64, -18.48, 13.04
0.1, x-dummy-plane, 368, C4-O1, 14.71, 7.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.71, 9.06, -15.77
0.1, x-dummy-plane, 363, C6, 14.90, 148.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.90, 12.38, 18.47
0.1, x-dummy-plane, 351, C4-O1, -14.94, 70.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.94, 15.51, -18.18
0.1, x-dummy-plane, 366, C4-O1, 15.00, 25.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.00, 13.24, -17.50
0.1, x-dummy-plane, 224, C4-O1, 15.10, 43.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.10, 16.19, 5.63
0.1, x-dummy-plane, 312, C4-O1, 15.15, 139.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.15, 0.87, -12.58
0.1, x-dummy-plane, 88, C4-O1, 15.17, 46.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.17, 2.26, -7.24
0.1, x-dummy-plane, 300, C4-O1, 15.17, 11.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.17, -2.24, 9.38
0.1, x-dummy-plane, 89, C4-O1, 15.21, 57.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.21, 2.51, -6.26
0.1, x-dummy-plane, 228, C4-O1, -15.27, 166.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -15.27, 15.44, -2.00
0.1, x-dummy-plane, 380, C4-O1, -15.29, 145.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -15.29, 10.36, -17.24
0.1, x-dummy-plane, 94, C4-O1, -15.30, 76.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -15.30, 16.25, -13.63
0.1, x-dummy-plane, 29, C6, -15.35, 55.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -15.35, -7.73, -8.80
0.1, x-dummy-plane, 166, C4-O1, 15.36, 106.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.36, -14.13, 4.37
0.1, x-dummy-plane, 90, C4-O1, 15.45, 35.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.45, 2.95, -4.73
0.1, x-dummy-plane, 350, C4-O1, -15.57, 45.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -15.57, 3.79, 18.38
0.1, x-dummy-plane, 84, C4-O1, -15.57, 88.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -15.57, 9.49, -11.97
0.1, x-dummy-plane, 15, C4-O1, -15.59, 62.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -15.59, -0.36, -15.04
0.1, x-dummy-plane, 87, C6, 15.61, 158.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.61, 2.29, -6.79
0.1, x-dummy-plane, 158, C6, -15.73, 37.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -15.73, -3.76, 3.05
0.1, x-dummy-plane, 157, C4-O1, 15.88, 43.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.88, -10.91, -3.50
0.1, x-dummy-plane, 307, C4-O1, 15.91, 119.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.91, -15.62, 17.17
0.1, x-dummy-plane, 278, C4-O1, 15.93, 78.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.93, 2.02, 17.37
0.1, x-dummy-plane, 7, C4-O1, -15.93, 129.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -15.93, -0.52, -6.53
0.1, x-dummy-plane, 230, C4-O1, -15.95, 84.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -15.95, -18.06, 0.75
0.1, x-dummy-plane, 304, C6, 16.03, 71.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.03, -10.56, 18.07
0.1, x-dummy-plane, 148, C4-O1, -16.05, 105.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.05, -5.01, -1.64
0.1, x-dummy-plane, 229, C4-O1, -16.17, 159.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.17, -18.62, -4.21
0.1, x-dummy-plane, 21, C4-O1, -16.26, 88.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.26, -2.64, -10.75
0.1, x-dummy-plane, 93, C6, -16.27, 144.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.27, 15.56, -11.87
0.1, x-dummy-plane, 216, C4-O1, 16.29, 77.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.29, -16.77, -2.60
0.1, x-dummy-plane, 212, C6, 16.30, 33.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.30, 16.83, -0.27
0.1, x-dummy-plane, 74, C4-O1, -16.31, 111.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.31, 11.84, -5.83
0.1, x-dummy-plane, 308, C4-O1, 16.33, 83.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.33, -6.19, -17.98
0.1, x-dummy-plane, 361, C4-O1, -16.44, 153.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.44, -16.50, 17.30
0.1, x-dummy-plane, 213, C4-O1, 16.46, 80.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.46, 16.86, 0.33
0.1, x-dummy-plane, 299, C6, 16.48, 100.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.48, -1.94, 10.79
0.1, x-dummy-plane, 379, C4-O1, 16.48, 117.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.48, 7.40, 13.30
0.1, x-dummy-plane, 354, C4-O1, 16.49, 58.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.49, 9.51, 3.36
0.1, x-dummy-plane, 277, C4-O1, -16.52, 108.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.52, -9.66, -15.39
0.1, x-dummy-plane, 138, C4-O1, 16.57, 119.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.57, -5.91, 5.92
0.1, x-dummy-plane, 302, C4-O1, 16.58, 108.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.58, 1.68, 13.66
0.1, x-dummy-plane, 160, C4-O1, -16.64, 100.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.64, 0.05, -0.26
0.1, x-dummy-plane, 219, C4-O1, 16.65, 52.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.65, 14.07, 3.17
0.1, x-dummy-plane, 150, C4-O1, 16.81, 46.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.81, -3.22, 1.54
0.1, x-dummy-plane, 76, C4-O1, -16.81, 113.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.81, 8.43, -2.98
0.1, x-dummy-plane, 163, C4-O1, -16.82, 133.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.82, -12.86, 3.71
0.1, x-dummy-plane, 23, C4-O1, -16.90, 32.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.90, -3.66, -16.06
0.1, x-dummy-plane, 377, C4-O1, -16.92, 93.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.92, 8.09, 15.51
0.1, x-dummy-plane, 306, C4-O1, -16.93, 114.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.93, -7.60, 16.57
0.1, x-dummy-plane, 217, C4-O1, 16.95, 63.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.95, 12.29, -2.29
0.1, x-dummy-plane, 236, C4-O1, 16.96, 101.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.96, 4.88, 10.21
0.1, x-dummy-plane, 214, C4-O1, 16.96, 154.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.96, 16.85, -0.50
0.1, x-dummy-plane, 381, C4-O1, 17.09, 129.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.09, 6.05, 19.10
0.1, x-dummy-plane, 78, C4-O1, -17.09, 72.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.09, 10.67, 12.03
0.1, x-dummy-plane, 358, C4-O1, -17.11, 58.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.11, -17.39, 11.83
0.1, x-dummy-plane, 367, C4-O1, 17.11, 48.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.11, 16.78, -19.46
0.1, x-dummy-plane, 6, C4-O1, 17.20, 118.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.20, -1.74, -8.20
