Reference molID, Reference formula, Test molID, Test formula, Perpendicular Distance, Planar Angle (Deg), Relative X-angle (Deg), Relative Y-angle (Deg), Relative Z-angle (Deg), Reference X-center, Reference Y-center, Reference Z-center, Test X-center, Test Y-center, Test Z-center
0.1, x-dummy-plane, 316, C4-O1, -8.67, 30.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.67, -14.33, 17.13
0.1, x-dummy-plane, 283, C4-O1, -8.71, 119.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.71, 17.49, -4.02
0.1, x-dummy-plane, 141, C4-O1, -8.72, 53.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.72, -5.46, -10.02
0.1, x-dummy-plane, 327, C4-O1, -8.81, 42.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.81, -0.61, 13.16
0.1, x-dummy-plane, 124, C4-O1, 8.82, 88.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 8.82, 12.23, -11.61
0.1, x-dummy-plane, 309, C4-O1, 8.84, 123.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 8.84, -3.07, 12.99
0.1, x-dummy-plane, 201, C4-O1, -8.85, 42.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.85, -8.98, -18.46
0.1, x-dummy-plane, 54, C4-O1, -8.97, 49.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.97, -12.66, -12.48
0.1, x-dummy-plane, 52, C6, -9.02, 166.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.02, -16.67, -9.08
0.1, x-dummy-plane, 332, C4-O1, -9.08, 29.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.08, -8.50, 13.24
0.1, x-dummy-plane, 276, C4-O1, -9.09, 74.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.09, -3.75, 16.82
0.1, x-dummy-plane, 239, C4-O1, 9.11, 37.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 9.11, 10.06, 1.06
0.1, x-dummy-plane, 53, C4-O1, -9.11, 149.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.11, -14.61, -8.30
0.1, x-dummy-plane, 69, C4-O1, -9.12, 16.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.12, 16.37, 5.42
0.1, x-dummy-plane, 256, C4-O1, -9.12, 83.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.12, 3.77, 2.51
0.1, x-dummy-plane, 254, C6, -9.13, 129.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.13, 3.89, 1.83
0.1, x-dummy-plane, 236, C4-O1, 9.13, 156.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 9.13, -5.80, -5.76
0.1, x-dummy-plane, 237, C4-O1, 9.18, 131.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 9.18, 3.49, -2.00
0.1, x-dummy-plane, 329, C6, -9.20, 141.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.20, -8.09, 11.09
0.1, x-dummy-plane, 272, C4-O1, -9.21, 125.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.21, -19.40, 13.77
0.1, x-dummy-plane, 345, C4-O1, -9.33, 35.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.33, 3.14, -7.65
0.1, x-dummy-plane, 385, C4-O1, 9.33, 78.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 9.33, -2.53, -14.96
0.1, x-dummy-plane, 331, C4-O1, -9.49, 109.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.49, -7.98, 11.71
0.1, x-dummy-plane, 106, C4-O1, 9.56, 37.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 9.56, -9.97, -12.68
0.1, x-dummy-plane, 330, C4-O1, -9.63, 49.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.63, -7.78, 10.75
0.1, x-dummy-plane, 310, C4-O1, 9.68, 47.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 9.68, 4.60, 11.47
0.1, x-dummy-plane, 289, C4-O1, 9.71, 56.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 9.71, -9.58, 7.81
0.1, x-dummy-plane, 255, C4-O1, -9.73, 156.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.73, 4.11, 1.80
0.1, x-dummy-plane, 333, C4-O1, -9.88, 9.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.88, -13.09, 12.80
0.1, x-dummy-plane, 347, C4-O1, -9.97, 87.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -9.97, 11.94, 18.45
0.1, x-dummy-plane, 134, C4-O1, -10.04, 77.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -10.04, 18.18, 1.20
0.1, x-dummy-plane, 125, C4-O1, 10.05, 94.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.05, 8.05, -13.06
0.1, x-dummy-plane, 388, C4-O1, 10.43, 97.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.43, -11.33, -6.51
0.1, x-dummy-plane, 13, C4-O1, -10.56, 111.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -10.56, -2.07, -15.98
0.1, x-dummy-plane, 351, C4-O1, -10.56, 102.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -10.56, 7.12, 6.56
0.1, x-dummy-plane, 203, C4-O1, -10.57, 60.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -10.57, 14.28, 12.17
0.1, x-dummy-plane, 100, C4-O1, 10.75, 122.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.75, -9.04, -17.25
0.1, x-dummy-plane, 334, C4-O1, -10.77, 119.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -10.77, -4.03, 10.24
0.1, x-dummy-plane, 3, C4-O1, -10.78, 92.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -10.78, -4.99, -1.39
0.1, x-dummy-plane, 293, C4-O1, 10.78, 34.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.78, -14.82, 11.55
0.1, x-dummy-plane, 25, C4-O1, -10.81, 88.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -10.81, 1.33, -12.53
0.1, x-dummy-plane, 296, C4-O1, 10.97, 14.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.97, -10.86, 15.54
0.1, x-dummy-plane, 284, C6, 10.98, 158.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 10.98, -5.03, 9.51
0.1, x-dummy-plane, 154, C4-O1, 11.05, 98.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.05, -10.92, 0.40
0.1, x-dummy-plane, 294, C4-O1, 11.13, 105.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.13, -14.97, 12.45
0.1, x-dummy-plane, 131, C4-O1, -11.15, 41.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -11.15, 8.37, 0.71
0.1, x-dummy-plane, 383, C4-O1, 11.22, 73.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.22, -4.65, -18.52
0.1, x-dummy-plane, 285, C4-O1, 11.25, 68.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.25, -5.07, 10.12
0.1, x-dummy-plane, 27, C4-O1, -11.25, 88.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -11.25, 5.70, -11.97
0.1, x-dummy-plane, 210, C4-O1, -11.28, 31.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -11.28, 17.05, -12.50
0.1, x-dummy-plane, 292, C6, 11.34, 151.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.34, -14.65, 11.88
0.1, x-dummy-plane, 291, C4-O1, 11.35, 117.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.35, -8.08, 12.93
0.1, x-dummy-plane, 286, C4-O1, 11.55, 141.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.55, -5.20, 9.19
0.1, x-dummy-plane, 202, C4-O1, -11.70, 60.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -11.70, 10.15, 10.48
0.1, x-dummy-plane, 24, C6, -11.74, 155.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -11.74, 1.11, -10.91
0.1, x-dummy-plane, 98, C4-O1, -11.76, 102.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -11.76, 9.27, -8.88
0.1, x-dummy-plane, 346, C4-O1, -11.77, 61.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -11.77, 8.32, 16.45
0.1, x-dummy-plane, 209, C4-O1, -11.85, 41.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -11.85, 7.33, -16.56
0.1, x-dummy-plane, 287, C4-O1, 11.86, 53.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.86, -5.47, 7.58
0.1, x-dummy-plane, 281, C4-O1, -11.89, 91.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -11.89, -13.68, 1.04
0.1, x-dummy-plane, 275, C4-O1, -11.90, 87.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -11.90, -5.58, -17.82
0.1, x-dummy-plane, 12, C4-O1, -11.93, 129.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -11.93, -2.58, -15.10
0.1, x-dummy-plane, 295, C4-O1, 11.98, 22.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 11.98, -15.14, 13.93
0.1, x-dummy-plane, 225, C4-O1, 12.13, 11.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.13, 9.36, 9.67
0.1, x-dummy-plane, 153, C4-O1, 12.14, 125.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.14, -11.85, -0.37
0.1, x-dummy-plane, 31, C4-O1, -12.29, 143.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -12.29, -4.99, -5.55
0.1, x-dummy-plane, 288, C4-O1, 12.31, 58.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.31, -1.12, 6.15
0.1, x-dummy-plane, 10, C6, -12.39, 87.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -12.39, -3.05, -15.27
0.1, x-dummy-plane, 221, C4-O1, 12.41, 53.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.41, 12.80, 5.42
0.1, x-dummy-plane, 133, C4-O1, -12.48, 90.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -12.48, -17.14, 4.12
0.1, x-dummy-plane, 279, C4-O1, 12.48, 95.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.48, 4.69, 16.11
0.1, x-dummy-plane, 308, C4-O1, 12.58, 81.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.58, -13.83, -18.16
0.1, x-dummy-plane, 151, C6, 12.59, 82.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.59, -12.31, -0.11
0.1, x-dummy-plane, 226, C4-O1, 12.61, 104.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.61, 14.67, 1.94
0.1, x-dummy-plane, 4, C4-O1, -12.62, 132.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -12.62, -0.96, -1.88
0.1, x-dummy-plane, 135, C4-O1, -12.65, 91.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -12.65, -14.24, 7.54
0.1, x-dummy-plane, 222, C4-O1, 12.66, 105.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.66, 13.13, 6.29
0.1, x-dummy-plane, 11, C4-O1, -12.76, 128.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -12.76, -2.93, -14.73
0.1, x-dummy-plane, 206, C4-O1, -12.79, 95.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -12.79, -18.50, 8.04
0.1, x-dummy-plane, 152, C4-O1, 12.80, 114.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.80, -12.48, -0.69
0.1, x-dummy-plane, 220, C6, 12.89, 46.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 12.89, 12.67, 5.87
0.1, x-dummy-plane, 163, C4-O1, -13.12, 114.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.12, -10.61, 5.74
0.1, x-dummy-plane, 373, C4-O1, -13.13, 112.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.13, 14.37, 15.35
0.1, x-dummy-plane, 290, C4-O1, 13.16, 166.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.16, -2.60, 12.39
0.1, x-dummy-plane, 16, C4-O1, -13.19, 54.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.19, -4.83, -11.53
0.1, x-dummy-plane, 367, C4-O1, 13.20, 117.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.20, 15.31, 14.73
0.1, x-dummy-plane, 344, C4-O1, -13.22, 124.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.22, -3.92, 13.49
0.1, x-dummy-plane, 277, C4-O1, -13.26, 91.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.26, -8.14, -14.34
0.1, x-dummy-plane, 369, C4-O1, -13.31, 48.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.31, -18.30, 12.64
0.1, x-dummy-plane, 34, C4-O1, 13.31, 108.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.31, -16.51, -11.75
0.1, x-dummy-plane, 261, C4-O1, -13.35, 87.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.35, 2.14, 1.32
0.1, x-dummy-plane, 200, C5-O2, -13.37, 32.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.37, 0.59, 12.79
0.1, x-dummy-plane, 223, C4-O1, 13.39, 29.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.39, 13.42, 7.90
0.1, x-dummy-plane, 371, C5-O1, -13.41, 99.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.41, 14.40, 15.44
0.1, x-dummy-plane, 8, C4-O1, 13.42, 112.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.42, -4.55, -8.27
0.1, x-dummy-plane, 204, C4-O1, -13.45, 53.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.45, 6.02, 10.54
0.1, x-dummy-plane, 22, C4-O1, 13.47, 56.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.47, -8.31, -11.32
0.1, x-dummy-plane, 376, C4-O1, -13.52, 78.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.52, 10.85, 14.54
0.1, x-dummy-plane, 381, C4-O1, 13.56, 37.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.56, 17.95, -3.86
0.1, x-dummy-plane, 91, C4-O1, 13.73, 132.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.73, 4.64, -9.77
0.1, x-dummy-plane, 101, C4-O1, 13.77, 144.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 13.77, 6.58, 2.43
0.1, x-dummy-plane, 32, C4-O1, -13.82, 161.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.82, -12.03, -10.76
0.1, x-dummy-plane, 368, C6, -13.97, 165.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -13.97, -18.97, 14.57
0.1, x-dummy-plane, 301, C4-O1, 14.01, 150.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.01, 1.73, 9.12
0.1, x-dummy-plane, 77, C4-O1, -14.03, 97.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.03, 3.48, 5.34
0.1, x-dummy-plane, 30, C4-O1, -14.18, 160.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.18, -8.84, -7.43
0.1, x-dummy-plane, 370, C4-O1, -14.19, 37.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.19, -13.80, 13.34
0.1, x-dummy-plane, 26, C4-O1, -14.20, 91.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.20, 2.74, -15.09
0.1, x-dummy-plane, 97, C4-O1, -14.27, 76.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.27, 5.58, -8.00
0.1, x-dummy-plane, 384, C4-O1, 14.27, 62.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.27, -5.61, 15.95
0.1, x-dummy-plane, 1, C4-O1, -14.29, 112.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.29, -13.62, -5.09
0.1, x-dummy-plane, 362, C4-O1, 14.29, 46.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.29, 12.89, 17.62
0.1, x-dummy-plane, 82, C4-O1, 14.30, 60.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.30, 15.15, -12.71
0.1, x-dummy-plane, 173, C4-O1, 14.46, 67.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.46, 11.47, -6.41
0.1, x-dummy-plane, 363, C4-O1, 14.47, 112.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.47, 13.22, 18.49
0.1, x-dummy-plane, 227, C6, -14.49, 80.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.49, 15.67, -2.14
0.1, x-dummy-plane, 73, C4-O1, -14.49, 131.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.49, 15.88, -6.84
0.1, x-dummy-plane, 148, C4-O1, -14.52, 85.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.52, -9.73, -1.66
0.1, x-dummy-plane, 44, C4-O1, 14.55, 47.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.55, 11.24, 13.20
0.1, x-dummy-plane, 348, C4-O1, -14.62, 59.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.62, 5.09, 14.96
0.1, x-dummy-plane, 366, C4-O1, 14.64, 22.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.64, 9.17, -16.05
0.1, x-dummy-plane, 88, C4-O1, 14.73, 54.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.73, 2.70, -5.94
0.1, x-dummy-plane, 87, C4-O1, 14.79, 57.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.79, 2.35, -6.83
0.1, x-dummy-plane, 361, C6, 14.79, 151.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.79, 12.87, 18.03
0.1, x-dummy-plane, 158, C4-O1, -14.81, 87.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.81, -4.09, 1.47
0.1, x-dummy-plane, 297, C4-O1, 14.85, 43.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.85, -18.43, 12.37
0.1, x-dummy-plane, 311, C4-O1, 14.86, 29.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.86, -0.84, -13.46
0.1, x-dummy-plane, 378, C4-O1, -14.87, 146.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -14.87, 10.22, -17.68
0.1, x-dummy-plane, 167, C4-O1, 14.94, 68.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.94, -16.00, -15.68
0.1, x-dummy-plane, 364, C4-O1, 14.95, 26.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.95, 13.55, -17.33
0.1, x-dummy-plane, 93, C4-O1, -15.03, 75.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -15.03, 16.14, -14.03
0.1, x-dummy-plane, 89, C4-O1, 15.04, 28.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.04, 3.23, -4.32
0.1, x-dummy-plane, 230, C4-O1, -15.06, 72.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -15.06, -18.42, 0.01
0.1, x-dummy-plane, 138, C4-O1, 15.16, 116.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.16, -9.33, 5.43
0.1, x-dummy-plane, 86, C6, 15.21, 155.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.21, 2.43, -6.35
0.1, x-dummy-plane, 234, C4-O1, -15.27, 35.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -15.27, 8.99, 2.60
0.1, x-dummy-plane, 165, C4-O1, 15.27, 82.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.27, -14.30, 3.19
0.1, x-dummy-plane, 96, C6, -15.43, 54.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -15.43, 6.57, -6.49
0.1, x-dummy-plane, 156, C4-O1, 15.52, 44.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.52, -10.65, -3.24
0.1, x-dummy-plane, 278, C4-O1, 15.53, 103.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.53, 1.26, 16.64
0.1, x-dummy-plane, 377, C4-O1, 15.59, 100.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.59, 7.40, 13.92
0.1, x-dummy-plane, 307, C4-O1, 15.76, 132.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.76, -15.94, 16.76
0.1, x-dummy-plane, 29, C6, -15.79, 115.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -15.79, -7.98, -8.47
0.1, x-dummy-plane, 300, C4-O1, 15.80, 170.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.80, -2.49, 9.27
0.1, x-dummy-plane, 304, C6, 15.80, 82.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.80, -10.94, 17.87
0.1, x-dummy-plane, 207, C4-O1, 15.91, 97.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.91, -16.02, 7.36
0.1, x-dummy-plane, 217, C4-O1, 15.92, 46.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.92, 13.09, -2.89
0.1, x-dummy-plane, 349, C4-O1, -15.94, 73.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -15.94, 14.72, -17.56
0.1, x-dummy-plane, 224, C4-O1, 15.99, 39.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 15.99, 16.32, 5.63
0.1, x-dummy-plane, 15, C4-O1, -16.03, 75.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.03, -0.74, -14.28
0.1, x-dummy-plane, 83, C4-O1, -16.09, 74.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.09, 9.28, -12.78
0.1, x-dummy-plane, 7, C4-O1, -16.10, 128.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.10, -0.56, -5.97
0.1, x-dummy-plane, 232, C6, -16.12, 112.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.12, 7.00, 7.30
0.1, x-dummy-plane, 228, C4-O1, -16.15, 24.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.15, 15.72, -3.01
0.1, x-dummy-plane, 212, C6, 16.19, 164.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.19, 17.75, -0.49
0.1, x-dummy-plane, 92, C6, -16.19, 40.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.19, 15.30, -12.38
0.1, x-dummy-plane, 229, C4-O1, -16.22, 156.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.22, -17.67, -4.16
0.1, x-dummy-plane, 137, C4-O1, -16.31, 122.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.31, -3.59, 8.34
0.1, x-dummy-plane, 162, C4-O1, -16.32, 127.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.32, -13.03, 3.50
0.1, x-dummy-plane, 157, C6, -16.40, 46.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.40, -4.77, 2.70
0.1, x-dummy-plane, 216, C4-O1, 16.42, 51.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.42, -15.72, -3.07
0.1, x-dummy-plane, 90, C4-O1, 16.44, 49.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.44, 7.45, -5.87
0.1, x-dummy-plane, 21, C4-O1, -16.45, 93.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.45, -3.04, -10.53
0.1, x-dummy-plane, 147, C4-O1, -16.47, 105.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.47, -5.62, -1.91
0.1, x-dummy-plane, 213, C4-O1, 16.49, 68.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.49, 17.70, 0.10
0.1, x-dummy-plane, 72, C4-O1, -16.49, 104.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.49, 12.00, -5.44
0.1, x-dummy-plane, 149, C4-O1, 16.68, 41.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.68, -3.63, 1.51
0.1, x-dummy-plane, 359, C4-O1, -16.68, 155.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.68, -16.25, 17.06
0.1, x-dummy-plane, 214, C4-O1, 16.78, 145.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.78, 17.67, -0.83
0.1, x-dummy-plane, 9, C4-O1, -16.86, 113.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -16.86, -7.33, 10.22
0.1, x-dummy-plane, 20, C4-O1, 16.89, 81.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.89, -5.12, -11.54
0.1, x-dummy-plane, 84, C4-O1, 16.91, 152.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.91, 15.22, -7.78
0.1, x-dummy-plane, 299, C6, 16.96, 100.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.96, -2.38, 10.71
0.1, x-dummy-plane, 306, C4-O1, -17.01, 110.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.01, -8.31, 16.35
0.1, x-dummy-plane, 215, C4-O1, 17.01, 46.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.01, 17.68, -2.51
0.1, x-dummy-plane, 76, C4-O1, -17.02, 60.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.02, 10.87, 11.23
0.1, x-dummy-plane, 205, C4-O1, -17.12, 103.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.12, -17.69, 7.24
0.1, x-dummy-plane, 78, C6, 17.13, 56.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.13, 11.86, -10.82
0.1, x-dummy-plane, 6, C4-O1, 17.22, 116.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.22, -2.03, -7.64
0.1, x-dummy-plane, 159, C4-O1, -17.24, 90.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.24, -0.60, -0.42
0.1, x-dummy-plane, 79, C4-O1, 17.24, 84.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.24, 11.99, -10.19
